Total_Rape_Victims,VICTIM_COUNT,STATE_UT,RAPE_TYPE,CASES_REPORTED,AGE_GROUP,YEAR
13,13,MADHYA PRADESH,Victims of Incest Rape,141,Between-30-50-Yrs,2005
13,13,MAHARASHTRA,Victims of Incest Rape,38,Between-14-18-Yrs,2005
13,13,TRIPURA,Total Rape Victims,162,Between-10-14-Yrs,2005
13,13,TRIPURA,Total Rape Victims,162,Between-30-50-Yrs,2005
13,13,TRIPURA,Victims of Other Rape,162,Between-10-14-Yrs,2005
13,13,TRIPURA,Victims of Other Rape,162,Between-30-50-Yrs,2005
14,14,ASSAM,Victims of Other Rape,1231,Above-50-Yrs,2005
14,14,CHHATTISGARH,Victims of Other Rape,880,Upto-10-Yrs,2005
14,14,KARNATAKA,Total Rape Victims,343,Upto-10-Yrs,2005
14,14,KARNATAKA,Victims of Other Rape,338,Upto-10-Yrs,2005
14,14,MAHARASHTRA,Victims of Incest Rape,38,Between-18-30-Yrs,2005
14,14,MANIPUR,Total Rape Victims,25,Between-18-30-Yrs,2005
14,14,MANIPUR,Victims of Other Rape,24,Between-18-30-Yrs,2005
15,15,ASSAM,Total Rape Victims,1238,Above-50-Yrs,2005
15,15,CHHATTISGARH,Total Rape Victims,990,Upto-10-Yrs,2005
16,16,CHHATTISGARH,Total Rape Victims,990,Above-50-Yrs,2005
16,16,CHHATTISGARH,Victims of Other Rape,880,Above-50-Yrs,2005
16,16,GUJARAT,Total Rape Victims,324,Between-30-50-Yrs,2005
16,16,GUJARAT,Victims of Other Rape,305,Between-30-50-Yrs,2005
16,16,GUJARAT,Victims of Other Rape,305,Upto-10-Yrs,2005
16,16,HIMACHAL PRADESH,Victims of Other Rape,136,Between-10-14-Yrs,2005
16,16,RAJASTHAN,Total Rape Victims,993,Above-50-Yrs,2005
16,16,RAJASTHAN,Victims of Other Rape,960,Above-50-Yrs,2005
17,17,HIMACHAL PRADESH,Total Rape Victims,141,Between-10-14-Yrs,2005
18,18,GUJARAT,Total Rape Victims,324,Upto-10-Yrs,2005
18,18,HIMACHAL PRADESH,Total Rape Victims,141,Between-30-50-Yrs,2005
18,18,HIMACHAL PRADESH,Victims of Other Rape,136,Between-30-50-Yrs,2005
18,18,MADHYA PRADESH,Victims of Incest Rape,141,Between-10-14-Yrs,2005
18,18,ODISHA,Total Rape Victims,799,Upto-10-Yrs,2005
18,18,ODISHA,Victims of Other Rape,792,Upto-10-Yrs,2005
18,18,PUNJAB,Victims of Other Rape,348,Between-10-14-Yrs,2005
18,18,UTTAR PRADESH,Victims of Incest Rape,70,Between-14-18-Yrs,2005
19,19,ASSAM,Total Rape Victims,1238,Upto-10-Yrs,2005
19,19,ASSAM,Victims of Other Rape,1231,Upto-10-Yrs,2005
19,19,PUNJAB,Total Rape Victims,398,Between-10-14-Yrs,2005
19,19,UTTARAKHAND,Victims of Other Rape,130,Between-30-50-Yrs,2005
20,20,UTTARAKHAND,Total Rape Victims,133,Between-30-50-Yrs,2005
21,21,KARNATAKA,Total Rape Victims,343,Between-14-18-Yrs,2005
21,21,KARNATAKA,Victims of Other Rape,338,Between-14-18-Yrs,2005
21,21,RAJASTHAN,Total Rape Victims,993,Upto-10-Yrs,2005
21,21,RAJASTHAN,Victims of Other Rape,960,Upto-10-Yrs,2005
23,23,PUNJAB,Total Rape Victims,398,Between-14-18-Yrs,2005
24,24,GUJARAT,Victims of Other Rape,305,Between-10-14-Yrs,2005
25,25,ARUNACHAL PRADESH,Total Rape Victims,35,Between-18-30-Yrs,2005
25,25,ARUNACHAL PRADESH,Victims of Other Rape,35,Between-18-30-Yrs,2005
25,25,DELHI,Total Rape Victims,658,Between-30-50-Yrs,2005
25,25,DELHI,Victims of Other Rape,626,Between-30-50-Yrs,2005
25,25,MADHYA PRADESH,Victims of Other Rape,2780,Above-50-Yrs,2005
25,25,PUNJAB,Victims of Incest Rape,50,Between-18-30-Yrs,2005
26,26,MADHYA PRADESH,Total Rape Victims,2921,Above-50-Yrs,2005
27,27,CHHATTISGARH,Victims of Incest Rape,110,Between-30-50-Yrs,2005
28,28,GUJARAT,Total Rape Victims,324,Between-10-14-Yrs,2005
28,28,HIMACHAL PRADESH,Victims of Other Rape,136,Between-14-18-Yrs,2005
28,28,TAMIL NADU,Total Rape Victims,571,Between-10-14-Yrs,2005
28,28,TAMIL NADU,Victims of Other Rape,560,Between-10-14-Yrs,2005
28,28,TAMIL NADU,Victims of Other Rape,560,Upto-10-Yrs,2005
29,29,KERALA,Victims of Other Rape,466,Upto-10-Yrs,2005
29,29,MEGHALAYA,Victims of Other Rape,59,Between-14-18-Yrs,2005
29,29,TAMIL NADU,Total Rape Victims,571,Upto-10-Yrs,2005
30,30,ANDHRA PRADESH,Victims of Other Rape,917,Upto-10-Yrs,2005
30,30,HIMACHAL PRADESH,Total Rape Victims,141,Between-14-18-Yrs,2005
30,30,KERALA,Total Rape Victims,478,Upto-10-Yrs,2005
30,30,KERALA,Victims of Other Rape,466,Between-10-14-Yrs,2005
30,30,MIZORAM,Total Rape Victims,37,Between-14-18-Yrs,2005
30,30,MIZORAM,Victims of Other Rape,37,Between-14-18-Yrs,2005
31,31,KERALA,Total Rape Victims,478,Between-10-14-Yrs,2005
31,31,WEST BENGAL,Victims of Incest Rape,36,Between-18-30-Yrs,2005
32,32,ANDHRA PRADESH,Total Rape Victims,935,Upto-10-Yrs,2005
32,32,MEGHALAYA,Total Rape Victims,63,Between-14-18-Yrs,2005
33,33,ASSAM,Victims of Other Rape,1231,Between-10-14-Yrs,2005
33,33,CHHATTISGARH,Victims of Incest Rape,110,Between-14-18-Yrs,2005
34,34,ASSAM,Total Rape Victims,1238,Between-10-14-Yrs,2005
34,34,HARYANA,Total Rape Victims,461,Between-10-14-Yrs,2005
34,34,HARYANA,Victims of Other Rape,446,Between-10-14-Yrs,2005
37,37,ASSAM,Total Rape Victims,1238,Between-14-18-Yrs,2005
37,37,ASSAM,Victims of Other Rape,1231,Between-14-18-Yrs,2005
39,39,CHHATTISGARH,Victims of Incest Rape,110,Between-18-30-Yrs,2005
39,39,GUJARAT,Victims of Other Rape,305,Between-14-18-Yrs,2005
39,39,RAJASTHAN,Victims of Other Rape,960,Between-10-14-Yrs,2005
41,41,JHARKHAND,Victims of Incest Rape,120,Between-30-50-Yrs,2005
42,42,JAMMU & KASHMIR,Total Rape Victims,201,Between-30-50-Yrs,2005
42,42,JAMMU & KASHMIR,Victims of Other Rape,201,Between-30-50-Yrs,2005
43,43,MADHYA PRADESH,Victims of Incest Rape,141,Between-14-18-Yrs,2005
44,44,GUJARAT,Total Rape Victims,324,Between-14-18-Yrs,2005
44,44,RAJASTHAN,Total Rape Victims,993,Between-10-14-Yrs,2005
44,44,UTTAR PRADESH,Total Rape Victims,1217,Upto-10-Yrs,2005
44,44,UTTAR PRADESH,Victims of Other Rape,1147,Upto-10-Yrs,2005
45,45,DELHI,Victims of Other Rape,626,Between-14-18-Yrs,2005
49,49,DELHI,Victims of Other Rape,626,Upto-10-Yrs,2005
52,52,UTTAR PRADESH,Victims of Incest Rape,70,Between-18-30-Yrs,2005
55,55,DELHI,Total Rape Victims,658,Between-14-18-Yrs,2005
57,57,MADHYA PRADESH,Victims of Incest Rape,141,Between-18-30-Yrs,2005
58,58,TAMIL NADU,Total Rape Victims,571,Between-14-18-Yrs,2005
58,58,TAMIL NADU,Victims of Other Rape,560,Between-14-18-Yrs,2005
58,58,TAMIL NADU,Victims of Other Rape,560,Between-30-50-Yrs,2005
59,59,KARNATAKA,Victims of Other Rape,338,Between-30-50-Yrs,2005
60,60,DELHI,Total Rape Victims,658,Upto-10-Yrs,2005
60,60,TAMIL NADU,Total Rape Victims,571,Between-30-50-Yrs,2005
61,61,HIMACHAL PRADESH,Victims of Other Rape,136,Between-18-30-Yrs,2005
61,61,KARNATAKA,Total Rape Victims,343,Between-30-50-Yrs,2005
63,63,HIMACHAL PRADESH,Total Rape Victims,141,Between-18-30-Yrs,2005
65,65,JHARKHAND,Victims of Incest Rape,120,Between-18-30-Yrs,2005
82,82,KERALA,Victims of Other Rape,466,Between-14-18-Yrs,2005
82,82,MAHARASHTRA,Victims of Other Rape,1507,Upto-10-Yrs,2005
85,85,MAHARASHTRA,Total Rape Victims,1545,Upto-10-Yrs,2005
86,86,KERALA,Total Rape Victims,478,Between-14-18-Yrs,2005
90,90,KERALA,Total Rape Victims,478,Between-30-50-Yrs,2005
90,90,KERALA,Victims of Other Rape,466,Between-30-50-Yrs,2005
93,93,MADHYA PRADESH,Victims of Other Rape,2780,Upto-10-Yrs,2005
93,93,UTTARAKHAND,Victims of Other Rape,130,Between-18-30-Yrs,2005
94,94,HARYANA,Victims of Other Rape,446,Between-14-18-Yrs,2005
95,95,UTTARAKHAND,Total Rape Victims,133,Between-18-30-Yrs,2005
97,97,HARYANA,Total Rape Victims,461,Between-14-18-Yrs,2005
97,97,PUNJAB,Victims of Other Rape,348,Between-30-50-Yrs,2005
102,102,ANDHRA PRADESH,Victims of Other Rape,917,Between-10-14-Yrs,2005
102,102,CHHATTISGARH,Victims of Other Rape,880,Between-10-14-Yrs,2005
102,102,MADHYA PRADESH,Total Rape Victims,2921,Upto-10-Yrs,2005
103,103,UTTAR PRADESH,Total Rape Victims,1217,Between-10-14-Yrs,2005
103,103,UTTAR PRADESH,Victims of Other Rape,1147,Between-10-14-Yrs,2005
106,106,ANDHRA PRADESH,Total Rape Victims,935,Between-10-14-Yrs,2005
108,108,PUNJAB,Total Rape Victims,398,Between-30-50-Yrs,2005
111,111,DELHI,Victims of Other Rape,626,Between-10-14-Yrs,2005
112,112,CHHATTISGARH,Total Rape Victims,990,Between-10-14-Yrs,2005
118,118,ANDHRA PRADESH,Victims of Other Rape,917,Between-30-50-Yrs,2005
120,120,DELHI,Total Rape Victims,658,Between-10-14-Yrs,2005
124,124,ANDHRA PRADESH,Total Rape Victims,935,Between-30-50-Yrs,2005
127,127,MAHARASHTRA,Victims of Other Rape,1507,Between-10-14-Yrs,2005
129,129,TRIPURA,Total Rape Victims,162,Between-18-30-Yrs,2005
129,129,TRIPURA,Victims of Other Rape,162,Between-18-30-Yrs,2005
131,131,ODISHA,Victims of Other Rape,792,Between-30-50-Yrs,2005
132,132,MAHARASHTRA,Total Rape Victims,1545,Between-10-14-Yrs,2005
132,132,ODISHA,Total Rape Victims,799,Between-30-50-Yrs,2005
141,141,HARYANA,Victims of Other Rape,446,Between-30-50-Yrs,2005
143,143,HARYANA,Total Rape Victims,461,Between-30-50-Yrs,2005
153,153,JAMMU & KASHMIR,Total Rape Victims,201,Between-18-30-Yrs,2005
153,153,JAMMU & KASHMIR,Victims of Other Rape,201,Between-18-30-Yrs,2005
162,162,UTTAR PRADESH,Total Rape Victims,1217,Between-30-50-Yrs,2005
162,162,UTTAR PRADESH,Victims of Other Rape,1147,Between-30-50-Yrs,2005
171,171,HARYANA,Victims of Other Rape,446,Between-18-30-Yrs,2005
171,171,MAHARASHTRA,Victims of Other Rape,1507,Between-30-50-Yrs,2005
171,171,RAJASTHAN,Victims of Other Rape,960,Between-14-18-Yrs,2005
173,173,CHHATTISGARH,Victims of Other Rape,880,Between-30-50-Yrs,2005
174,174,MAHARASHTRA,Total Rape Victims,1545,Between-30-50-Yrs,2005
177,177,ANDHRA PRADESH,Total Rape Victims,935,Between-14-18-Yrs,2005
177,177,ANDHRA PRADESH,Victims of Other Rape,917,Between-14-18-Yrs,2005
181,181,HARYANA,Total Rape Victims,461,Between-18-30-Yrs,2005
181,181,RAJASTHAN,Total Rape Victims,993,Between-14-18-Yrs,2005
200,200,CHHATTISGARH,Total Rape Victims,990,Between-30-50-Yrs,2005
209,209,RAJASTHAN,Victims of Other Rape,960,Between-30-50-Yrs,2005
210,210,GUJARAT,Victims of Other Rape,305,Between-18-30-Yrs,2005
214,214,PUNJAB,Victims of Other Rape,348,Between-18-30-Yrs,2005
216,216,RAJASTHAN,Total Rape Victims,993,Between-30-50-Yrs,2005
218,218,GUJARAT,Total Rape Victims,324,Between-18-30-Yrs,2005
222,222,CHHATTISGARH,Victims of Other Rape,880,Between-14-18-Yrs,2005
223,223,WEST BENGAL,Victims of Other Rape,1650,Between-30-50-Yrs,2005
228,228,WEST BENGAL,Total Rape Victims,1686,Between-30-50-Yrs,2005
229,229,UTTAR PRADESH,Victims of Other Rape,1147,Between-14-18-Yrs,2005
231,231,KARNATAKA,Victims of Other Rape,338,Between-18-30-Yrs,2005
231,231,KERALA,Victims of Other Rape,466,Between-18-30-Yrs,2005
234,234,KARNATAKA,Total Rape Victims,343,Between-18-30-Yrs,2005
236,236,KERALA,Total Rape Victims,478,Between-18-30-Yrs,2005
239,239,PUNJAB,Total Rape Victims,398,Between-18-30-Yrs,2005
247,247,UTTAR PRADESH,Total Rape Victims,1217,Between-14-18-Yrs,2005
255,255,CHHATTISGARH,Total Rape Victims,990,Between-14-18-Yrs,2005
265,265,BIHAR,Victims of Other Rape,1137,Between-30-50-Yrs,2005
267,267,BIHAR,Total Rape Victims,1147,Between-30-50-Yrs,2005
276,276,MADHYA PRADESH,Victims of Other Rape,2780,Between-10-14-Yrs,2005
284,284,ASSAM,Victims of Other Rape,1231,Between-30-50-Yrs,2005
286,286,ASSAM,Total Rape Victims,1238,Between-30-50-Yrs,2005
294,294,MADHYA PRADESH,Total Rape Victims,2921,Between-10-14-Yrs,2005
302,302,JHARKHAND,Victims of Other Rape,633,Between-30-50-Yrs,2005
319,319,JHARKHAND,Victims of Other Rape,633,Between-18-30-Yrs,2005
343,343,JHARKHAND,Total Rape Victims,753,Between-30-50-Yrs,2005
353,353,CHHATTISGARH,Victims of Other Rape,880,Between-18-30-Yrs,2005
384,384,JHARKHAND,Total Rape Victims,753,Between-18-30-Yrs,2005
388,388,TAMIL NADU,Victims of Other Rape,560,Between-18-30-Yrs,2005
392,392,CHHATTISGARH,Total Rape Victims,990,Between-18-30-Yrs,2005
396,396,TAMIL NADU,Total Rape Victims,571,Between-18-30-Yrs,2005
402,402,DELHI,Victims of Other Rape,626,Between-18-30-Yrs,2005
404,404,DELHI,Total Rape Victims,658,Between-18-30-Yrs,2005
408,408,MAHARASHTRA,Victims of Other Rape,1507,Between-14-18-Yrs,2005
421,421,MAHARASHTRA,Total Rape Victims,1545,Between-14-18-Yrs,2005
431,431,MADHYA PRADESH,Victims of Other Rape,2780,Between-14-18-Yrs,2005
474,474,MADHYA PRADESH,Total Rape Victims,2921,Between-14-18-Yrs,2005
484,484,ANDHRA PRADESH,Victims of Other Rape,917,Between-18-30-Yrs,2005
490,490,ANDHRA PRADESH,Total Rape Victims,935,Between-18-30-Yrs,2005
504,504,RAJASTHAN,Victims of Other Rape,960,Between-18-30-Yrs,2005
515,515,RAJASTHAN,Total Rape Victims,993,Between-18-30-Yrs,2005
604,604,UTTAR PRADESH,Victims of Other Rape,1147,Between-18-30-Yrs,2005
616,616,MADHYA PRADESH,Victims of Other Rape,2780,Between-30-50-Yrs,2005
629,629,MADHYA PRADESH,Total Rape Victims,2921,Between-30-50-Yrs,2005
630,630,ODISHA,Victims of Other Rape,792,Between-18-30-Yrs,2005
636,636,ODISHA,Total Rape Victims,799,Between-18-30-Yrs,2005
656,656,UTTAR PRADESH,Total Rape Victims,1217,Between-18-30-Yrs,2005
721,721,MAHARASHTRA,Victims of Other Rape,1507,Between-18-30-Yrs,2005
735,735,MAHARASHTRA,Total Rape Victims,1545,Between-18-30-Yrs,2005
844,844,ASSAM,Victims of Other Rape,1231,Between-18-30-Yrs,2005
847,847,ASSAM,Total Rape Victims,1238,Between-18-30-Yrs,2005
864,864,BIHAR,Victims of Other Rape,1137,Between-18-30-Yrs,2005
872,872,BIHAR,Total Rape Victims,1147,Between-18-30-Yrs,2005
1339,1339,MADHYA PRADESH,Victims of Other Rape,2780,Between-18-30-Yrs,2005
1396,1396,MADHYA PRADESH,Total Rape Victims,2921,Between-18-30-Yrs,2005
1420,1420,WEST BENGAL,Victims of Other Rape,1650,Between-18-30-Yrs,2005
1451,1451,WEST BENGAL,Total Rape Victims,1686,Between-18-30-Yrs,2005
0,0,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,6,Above-50-Yrs,2006
0,0,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,6,Between-30-50-Yrs,2006
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Above-50-Yrs,2006
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-10-14-Yrs,2006
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-14-18-Yrs,2006
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-18-30-Yrs,2006
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-30-50-Yrs,2006
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Upto-10-Yrs,2006
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,6,Above-50-Yrs,2006
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,6,Between-30-50-Yrs,2006
0,0,ANDHRA PRADESH,Victims of Incest Rape,1,Above-50-Yrs,2006
0,0,ANDHRA PRADESH,Victims of Incest Rape,1,Between-10-14-Yrs,2006
0,0,ANDHRA PRADESH,Victims of Incest Rape,1,Between-14-18-Yrs,2006
0,0,ANDHRA PRADESH,Victims of Incest Rape,1,Between-30-50-Yrs,2006
0,0,ANDHRA PRADESH,Victims of Incest Rape,1,Upto-10-Yrs,2006
0,0,ARUNACHAL PRADESH,Total Rape Victims,37,Above-50-Yrs,2006
0,0,ARUNACHAL PRADESH,Total Rape Victims,37,Between-10-14-Yrs,2006
0,0,ARUNACHAL PRADESH,Total Rape Victims,37,Between-14-18-Yrs,2006
0,0,ARUNACHAL PRADESH,Total Rape Victims,37,Upto-10-Yrs,2006
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Above-50-Yrs,2006
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-10-14-Yrs,2006
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-14-18-Yrs,2006
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-18-30-Yrs,2006
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-30-50-Yrs,2006
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Upto-10-Yrs,2006
0,0,ARUNACHAL PRADESH,Victims of Other Rape,37,Above-50-Yrs,2006
0,0,ARUNACHAL PRADESH,Victims of Other Rape,37,Between-10-14-Yrs,2006
0,0,ARUNACHAL PRADESH,Victims of Other Rape,37,Between-14-18-Yrs,2006
0,0,ARUNACHAL PRADESH,Victims of Other Rape,37,Upto-10-Yrs,2006
0,0,ASSAM,Victims of Incest Rape,12,Above-50-Yrs,2006
0,0,ASSAM,Victims of Incest Rape,12,Between-14-18-Yrs,2006
0,0,ASSAM,Victims of Incest Rape,12,Upto-10-Yrs,2006
0,0,BIHAR,Total Rape Victims,1232,Between-10-14-Yrs,2006
0,0,BIHAR,Total Rape Victims,1232,Upto-10-Yrs,2006
0,0,BIHAR,Victims of Incest Rape,7,Above-50-Yrs,2006
0,0,BIHAR,Victims of Incest Rape,7,Between-10-14-Yrs,2006
0,0,BIHAR,Victims of Incest Rape,7,Upto-10-Yrs,2006
0,0,BIHAR,Victims of Other Rape,1225,Between-10-14-Yrs,2006
0,0,BIHAR,Victims of Other Rape,1225,Upto-10-Yrs,2006
0,0,CHANDIGARH,Total Rape Victims,19,Above-50-Yrs,2006
0,0,CHANDIGARH,Victims of Incest Rape,5,Above-50-Yrs,2006
0,0,CHANDIGARH,Victims of Incest Rape,5,Between-30-50-Yrs,2006
0,0,CHANDIGARH,Victims of Other Rape,14,Above-50-Yrs,2006
0,0,D&N HAVELI,Total Rape Victims,6,Above-50-Yrs,2006
0,0,D&N HAVELI,Total Rape Victims,6,Between-30-50-Yrs,2006
0,0,D&N HAVELI,Victims of Incest Rape,0,Above-50-Yrs,2006
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-10-14-Yrs,2006
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-14-18-Yrs,2006
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-18-30-Yrs,2006
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-30-50-Yrs,2006
0,0,D&N HAVELI,Victims of Incest Rape,0,Upto-10-Yrs,2006
0,0,D&N HAVELI,Victims of Other Rape,6,Above-50-Yrs,2006
0,0,D&N HAVELI,Victims of Other Rape,6,Between-30-50-Yrs,2006
0,0,DAMAN & DIU,Total Rape Victims,3,Above-50-Yrs,2006
0,0,DAMAN & DIU,Total Rape Victims,3,Between-10-14-Yrs,2006
0,0,DAMAN & DIU,Total Rape Victims,3,Between-14-18-Yrs,2006
0,0,DAMAN & DIU,Total Rape Victims,3,Between-30-50-Yrs,2006
0,0,DAMAN & DIU,Victims of Incest Rape,0,Above-50-Yrs,2006
0,0,DAMAN & DIU,Victims of Incest Rape,0,Between-10-14-Yrs,2006
0,0,DAMAN & DIU,Victims of Incest Rape,0,Between-14-18-Yrs,2006
0,0,DAMAN & DIU,Victims of Incest Rape,0,Between-18-30-Yrs,2006
0,0,DAMAN & DIU,Victims of Incest Rape,0,Between-30-50-Yrs,2006
0,0,DAMAN & DIU,Victims of Incest Rape,0,Upto-10-Yrs,2006
0,0,DAMAN & DIU,Victims of Other Rape,3,Above-50-Yrs,2006
0,0,DAMAN & DIU,Victims of Other Rape,3,Between-10-14-Yrs,2006
0,0,DAMAN & DIU,Victims of Other Rape,3,Between-14-18-Yrs,2006
0,0,DAMAN & DIU,Victims of Other Rape,3,Between-30-50-Yrs,2006
0,0,DELHI,Victims of Incest Rape,26,Above-50-Yrs,2006
0,0,DELHI,Victims of Incest Rape,26,Between-30-50-Yrs,2006
0,0,GOA,Victims of Incest Rape,1,Above-50-Yrs,2006
0,0,GOA,Victims of Incest Rape,1,Between-10-14-Yrs,2006
0,0,GOA,Victims of Incest Rape,1,Between-14-18-Yrs,2006
0,0,GOA,Victims of Incest Rape,1,Between-30-50-Yrs,2006
0,0,GOA,Victims of Incest Rape,1,Upto-10-Yrs,2006
0,0,GUJARAT,Victims of Incest Rape,16,Above-50-Yrs,2006
0,0,GUJARAT,Victims of Incest Rape,16,Between-14-18-Yrs,2006
0,0,GUJARAT,Victims of Incest Rape,16,Between-30-50-Yrs,2006
0,0,GUJARAT,Victims of Incest Rape,16,Upto-10-Yrs,2006
0,0,HARYANA,Victims of Incest Rape,10,Above-50-Yrs,2006
0,0,HARYANA,Victims of Incest Rape,10,Between-10-14-Yrs,2006
0,0,HARYANA,Victims of Incest Rape,10,Between-14-18-Yrs,2006
0,0,HARYANA,Victims of Incest Rape,10,Upto-10-Yrs,2006
0,0,HIMACHAL PRADESH,Victims of Incest Rape,7,Above-50-Yrs,2006
0,0,HIMACHAL PRADESH,Victims of Incest Rape,7,Between-30-50-Yrs,2006
0,0,JAMMU & KASHMIR,Total Rape Victims,250,Between-14-18-Yrs,2006
0,0,JAMMU & KASHMIR,Total Rape Victims,250,Upto-10-Yrs,2006
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Above-50-Yrs,2006
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Between-10-14-Yrs,2006
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Between-14-18-Yrs,2006
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Between-18-30-Yrs,2006
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Between-30-50-Yrs,2006
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Upto-10-Yrs,2006
0,0,JAMMU & KASHMIR,Victims of Other Rape,250,Between-14-18-Yrs,2006
0,0,JAMMU & KASHMIR,Victims of Other Rape,250,Upto-10-Yrs,2006
0,0,JHARKHAND,Victims of Incest Rape,94,Above-50-Yrs,2006
0,0,JHARKHAND,Victims of Incest Rape,94,Upto-10-Yrs,2006
0,0,KARNATAKA,Victims of Incest Rape,2,Above-50-Yrs,2006
0,0,KARNATAKA,Victims of Incest Rape,2,Between-14-18-Yrs,2006
0,0,KARNATAKA,Victims of Incest Rape,2,Between-30-50-Yrs,2006
0,0,KARNATAKA,Victims of Incest Rape,2,Upto-10-Yrs,2006
0,0,LAKSHADWEEP,Total Rape Victims,0,Above-50-Yrs,2006
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-10-14-Yrs,2006
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-14-18-Yrs,2006
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-18-30-Yrs,2006
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-30-50-Yrs,2006
0,0,LAKSHADWEEP,Total Rape Victims,0,Upto-10-Yrs,2006
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Above-50-Yrs,2006
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-10-14-Yrs,2006
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-14-18-Yrs,2006
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-18-30-Yrs,2006
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-30-50-Yrs,2006
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Upto-10-Yrs,2006
0,0,LAKSHADWEEP,Victims of Other Rape,0,Above-50-Yrs,2006
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-10-14-Yrs,2006
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-14-18-Yrs,2006
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-18-30-Yrs,2006
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-30-50-Yrs,2006
0,0,LAKSHADWEEP,Victims of Other Rape,0,Upto-10-Yrs,2006
0,0,MADHYA PRADESH,Victims of Incest Rape,29,Above-50-Yrs,2006
0,0,MAHARASHTRA,Victims of Incest Rape,36,Above-50-Yrs,2006
0,0,MANIPUR,Total Rape Victims,40,Above-50-Yrs,2006
0,0,MANIPUR,Victims of Incest Rape,0,Above-50-Yrs,2006
0,0,MANIPUR,Victims of Incest Rape,0,Between-10-14-Yrs,2006
0,0,MANIPUR,Victims of Incest Rape,0,Between-14-18-Yrs,2006
0,0,MANIPUR,Victims of Incest Rape,0,Between-18-30-Yrs,2006
0,0,MANIPUR,Victims of Incest Rape,0,Between-30-50-Yrs,2006
0,0,MANIPUR,Victims of Incest Rape,0,Upto-10-Yrs,2006
0,0,MANIPUR,Victims of Other Rape,40,Above-50-Yrs,2006
0,0,MEGHALAYA,Total Rape Victims,74,Above-50-Yrs,2006
0,0,MEGHALAYA,Victims of Incest Rape,0,Above-50-Yrs,2006
0,0,MEGHALAYA,Victims of Incest Rape,0,Between-10-14-Yrs,2006
0,0,MEGHALAYA,Victims of Incest Rape,0,Between-14-18-Yrs,2006
0,0,MEGHALAYA,Victims of Incest Rape,0,Between-18-30-Yrs,2006
0,0,MEGHALAYA,Victims of Incest Rape,0,Between-30-50-Yrs,2006
0,0,MEGHALAYA,Victims of Incest Rape,0,Upto-10-Yrs,2006
0,0,MEGHALAYA,Victims of Other Rape,74,Above-50-Yrs,2006
0,0,MIZORAM,Total Rape Victims,72,Above-50-Yrs,2006
0,0,MIZORAM,Victims of Incest Rape,0,Above-50-Yrs,2006
0,0,MIZORAM,Victims of Incest Rape,0,Between-10-14-Yrs,2006
0,0,MIZORAM,Victims of Incest Rape,0,Between-14-18-Yrs,2006
0,0,MIZORAM,Victims of Incest Rape,0,Between-18-30-Yrs,2006
0,0,MIZORAM,Victims of Incest Rape,0,Between-30-50-Yrs,2006
0,0,MIZORAM,Victims of Incest Rape,0,Upto-10-Yrs,2006
