AGE_GROUP,COUNT,CRIME,GENDER,STATE_UT,Total_Juvenile,YEAR
16-18 Years,6,Cruelty by Husband or Relatives,Boys,WEST BENGAL,6,2010
16-18 Years,6,Cruelty by Husband or Relatives,Girls,HARYANA,6,2003
16-18 Years,6,Cruelty by Husband or Relatives,Girls,HARYANA,6,2004
16-18 Years,6,Cruelty by Husband or Relatives,Girls,UTTAR PRADESH,6,2007
16-18 Years,6,Cruelty by Husband or Relatives,Girls,UTTAR PRADESH,6,2009
16-18 Years,6,Dacoity,Boys,HARYANA,6,2008
16-18 Years,6,Dacoity,Boys,MADHYA PRADESH,6,2002
16-18 Years,6,Dacoity,Boys,MEGHALAYA,6,2002
16-18 Years,6,Dacoity,Boys,MEGHALAYA,6,2008
16-18 Years,6,Dacoity,Boys,TAMIL NADU,6,2010
16-18 Years,6,Dowry Deaths,Boys,JHARKHAND,6,2009
16-18 Years,6,Dowry Deaths,Boys,MAHARASHTRA,6,2002
16-18 Years,6,Dowry Deaths,Boys,MAHARASHTRA,6,2004
16-18 Years,6,Dowry Deaths,Boys,RAJASTHAN,6,2008
16-18 Years,6,Dowry Deaths,Boys,UTTAR PRADESH,6,2010
16-18 Years,6,Dowry Deaths,Girls,MADHYA PRADESH,6,2003
16-18 Years,6,Dowry Deaths,Girls,MADHYA PRADESH,6,2009
16-18 Years,6,Dowry Deaths,Girls,UTTAR PRADESH,6,2009
16-18 Years,6,Kidnapping,Boys,ANDHRA PRADESH,6,2006
16-18 Years,6,Kidnapping,Boys,ANDHRA PRADESH,6,2007
16-18 Years,6,Kidnapping,Boys,ASSAM,6,2006
16-18 Years,6,Kidnapping,Boys,ASSAM,6,2007
16-18 Years,6,Kidnapping,Boys,CHHATTISGARH,6,2009
16-18 Years,6,Kidnapping,Boys,DELHI UT,6,2001
16-18 Years,6,Kidnapping,Boys,GUJARAT,6,2002
16-18 Years,6,Kidnapping,Boys,MADHYA PRADESH,6,2005
16-18 Years,6,Kidnapping,Boys,MAHARASHTRA,6,2002
16-18 Years,6,Kidnapping,Boys,MAHARASHTRA,6,2005
16-18 Years,6,Kidnapping,Boys,RAJASTHAN,6,2007
16-18 Years,6,Kidnapping,Girls,DELHI UT,6,2006
16-18 Years,6,Kidnapping,Girls,GUJARAT,6,2008
16-18 Years,6,Murder,Boys,ASSAM,6,2002
16-18 Years,6,Murder,Boys,ASSAM,6,2005
16-18 Years,6,Murder,Boys,ASSAM,6,2006
16-18 Years,6,Murder,Boys,BIHAR,6,2003
16-18 Years,6,Murder,Boys,HIMACHAL PRADESH,6,2009
16-18 Years,6,Murder,Boys,KARNATAKA,6,2006
16-18 Years,6,Murder,Boys,KERALA,6,2002
16-18 Years,6,Murder,Boys,MEGHALAYA,6,2005
16-18 Years,6,Murder,Boys,MEGHALAYA,6,2009
16-18 Years,6,Murder,Boys,ODISHA,6,2002
16-18 Years,6,Murder,Boys,PUDUCHERRY,6,2010
16-18 Years,6,Murder,Girls,MAHARASHTRA,6,2010
16-18 Years,6,Murder,Girls,RAJASTHAN,6,2010
16-18 Years,6,Rape,Boys,ANDHRA PRADESH,6,2002
16-18 Years,6,Rape,Boys,ASSAM,6,2004
16-18 Years,6,Rape,Boys,BIHAR,6,2006
16-18 Years,6,Rape,Boys,DELHI UT,6,2003
16-18 Years,6,Rape,Boys,GUJARAT,6,2002
16-18 Years,6,Rape,Boys,HIMACHAL PRADESH,6,2006
16-18 Years,6,Rape,Boys,MEGHALAYA,6,2003
16-18 Years,6,Rape,Boys,ODISHA,6,2010
16-18 Years,6,Rape,Boys,PUNJAB,6,2009
16-18 Years,6,Rape,Boys,PUNJAB,6,2010
16-18 Years,6,Rape,Boys,SIKKIM,6,2007
16-18 Years,6,Rape,Boys,TAMIL NADU,6,2003
16-18 Years,6,Rape,Boys,TAMIL NADU,6,2006
16-18 Years,6,Rape,Boys,TAMIL NADU,6,2010
16-18 Years,6,Rape,Boys,UTTAR PRADESH,6,2001
16-18 Years,6,Robbery,Boys,BIHAR,6,2006
16-18 Years,6,Robbery,Boys,CHANDIGARH,6,2010
16-18 Years,6,Robbery,Boys,JHARKHAND,6,2002
16-18 Years,6,Robbery,Boys,KERALA,6,2008
16-18 Years,6,Robbery,Boys,TAMIL NADU,6,2006
16-18 Years,6,Robbery,Boys,TAMIL NADU,6,2008
16-18 Years,6,Theft,Boys,GOA,6,2004
16-18 Years,6,Theft,Boys,KERALA,6,2001
16-18 Years,6,Theft,Boys,MEGHALAYA,6,2005
16-18 Years,6,Theft,Boys,ODISHA,6,2002
16-18 Years,6,Theft,Boys,PUNJAB,6,2002
16-18 Years,6,Theft,Girls,ASSAM,6,2009
16-18 Years,6,Theft,Girls,KERALA,6,2005
16-18 Years,6,Theft,Girls,WEST BENGAL,6,2010
16-18 Years,6,Total IPC Crimes,Boys,PUDUCHERRY,6,2002
16-18 Years,6,Total IPC Crimes,Boys,PUNJAB,6,2001
16-18 Years,6,Total IPC Crimes,Boys,SIKKIM,6,2001
16-18 Years,6,Total IPC Crimes,Girls,ANDAMAN & NICOBAR ISLANDS,6,2003
16-18 Years,6,Total IPC Crimes,Girls,ASSAM,6,2005
16-18 Years,6,Total IPC Crimes,Girls,CHANDIGARH,6,2004
16-18 Years,6,Total IPC Crimes,Girls,HIMACHAL PRADESH,6,2003
16-18 Years,6,Total IPC Crimes,Girls,PUNJAB,6,2001
16-18 Years,6,Total IPC Crimes,Girls,TRIPURA,6,2010
16-18 Years,7,Burglary,Boys,BIHAR,7,2004
16-18 Years,7,Burglary,Boys,CHANDIGARH,7,2009
16-18 Years,7,Burglary,Boys,HIMACHAL PRADESH,7,2002
16-18 Years,7,Burglary,Boys,MEGHALAYA,7,2001
16-18 Years,7,Burglary,Boys,MIZORAM,7,2002
16-18 Years,7,Burglary,Boys,ODISHA,7,2002
16-18 Years,7,Burglary,Boys,PUNJAB,7,2005
16-18 Years,7,Burglary,Boys,UTTARAKHAND,7,2007
16-18 Years,7,Burglary,Girls,ANDHRA PRADESH,7,2001
16-18 Years,7,Burglary,Girls,ASSAM,7,2003
16-18 Years,7,Burglary,Girls,MADHYA PRADESH,7,2004
16-18 Years,7,Burglary,Girls,MAHARASHTRA,7,2004
16-18 Years,7,Burglary,Girls,MAHARASHTRA,7,2006
16-18 Years,7,Burglary,Girls,MAHARASHTRA,7,2009
16-18 Years,7,Burglary,Girls,MAHARASHTRA,7,2010
16-18 Years,7,Cruelty by Husband or Relatives,Boys,CHHATTISGARH,7,2006
16-18 Years,7,Cruelty by Husband or Relatives,Boys,CHHATTISGARH,7,2007
16-18 Years,7,Cruelty by Husband or Relatives,Boys,CHHATTISGARH,7,2008
16-18 Years,7,Cruelty by Husband or Relatives,Boys,HARYANA,7,2009
16-18 Years,7,Cruelty by Husband or Relatives,Boys,RAJASTHAN,7,2009
16-18 Years,7,Cruelty by Husband or Relatives,Boys,RAJASTHAN,7,2010
16-18 Years,7,Cruelty by Husband or Relatives,Girls,HARYANA,7,2008
16-18 Years,7,Cruelty by Husband or Relatives,Girls,RAJASTHAN,7,2003
16-18 Years,7,Cruelty by Husband or Relatives,Girls,RAJASTHAN,7,2005
16-18 Years,7,Cruelty by Husband or Relatives,Girls,TRIPURA,7,2009
16-18 Years,7,Dacoity,Boys,GUJARAT,7,2006
16-18 Years,7,Dacoity,Boys,KARNATAKA,7,2008
16-18 Years,7,Dacoity,Boys,KERALA,7,2007
16-18 Years,7,Dacoity,Boys,ODISHA,7,2009
16-18 Years,7,Dacoity,Girls,MAHARASHTRA,7,2008
16-18 Years,7,Dowry Deaths,Boys,BIHAR,7,2005
16-18 Years,7,Dowry Deaths,Boys,MADHYA PRADESH,7,2008
16-18 Years,7,Dowry Deaths,Boys,MADHYA PRADESH,7,2010
16-18 Years,7,Dowry Deaths,Girls,MADHYA PRADESH,7,2010
16-18 Years,7,Dowry Deaths,Girls,MAHARASHTRA,7,2004
16-18 Years,7,Kidnapping,Boys,ANDHRA PRADESH,7,2005
16-18 Years,7,Kidnapping,Boys,ASSAM,7,2009
16-18 Years,7,Kidnapping,Boys,CHHATTISGARH,7,2010
16-18 Years,7,Kidnapping,Boys,DELHI UT,7,2008
16-18 Years,7,Kidnapping,Boys,HARYANA,7,2008
16-18 Years,7,Kidnapping,Boys,JHARKHAND,7,2008
16-18 Years,7,Kidnapping,Boys,ODISHA,7,2010
16-18 Years,7,Kidnapping,Boys,RAJASTHAN,7,2001
16-18 Years,7,Kidnapping,Boys,UTTARAKHAND,7,2010
16-18 Years,7,Kidnapping,Boys,WEST BENGAL,7,2009
16-18 Years,7,Kidnapping,Girls,GUJARAT,7,2007
16-18 Years,7,Kidnapping,Girls,GUJARAT,7,2009
16-18 Years,7,Murder,Boys,ASSAM,7,2010
16-18 Years,7,Murder,Boys,ODISHA,7,2003
16-18 Years,7,Murder,Boys,ODISHA,7,2004
16-18 Years,7,Murder,Boys,PUDUCHERRY,7,2009
16-18 Years,7,Murder,Boys,UTTAR PRADESH,7,2002
16-18 Years,7,Murder,Boys,WEST BENGAL,7,2009
16-18 Years,7,Murder,Boys,WEST BENGAL,7,2010
16-18 Years,7,Murder,Girls,HARYANA,7,2002
16-18 Years,7,Murder,Girls,MADHYA PRADESH,7,2009
16-18 Years,7,Murder,Girls,MAHARASHTRA,7,2005
16-18 Years,7,Murder,Girls,MAHARASHTRA,7,2008
16-18 Years,7,Rape,Boys,KERALA,7,2004
16-18 Years,7,Rape,Boys,KERALA,7,2005
16-18 Years,7,Rape,Boys,TAMIL NADU,7,2008
16-18 Years,7,Robbery,Boys,ANDHRA PRADESH,7,2007
16-18 Years,7,Robbery,Boys,ANDHRA PRADESH,7,2009
16-18 Years,7,Robbery,Boys,BIHAR,7,2003
16-18 Years,7,Robbery,Boys,KERALA,7,2007
16-18 Years,7,Robbery,Boys,ODISHA,7,2007
16-18 Years,7,Theft,Boys,ANDAMAN & NICOBAR ISLANDS,7,2006
16-18 Years,7,Theft,Boys,ARUNACHAL PRADESH,7,2002
16-18 Years,7,Theft,Boys,D&N HAVELI,7,2008
16-18 Years,7,Theft,Boys,GOA,7,2003
16-18 Years,7,Theft,Boys,GOA,7,2006
16-18 Years,7,Theft,Boys,JHARKHAND,7,2003
16-18 Years,7,Theft,Boys,JHARKHAND,7,2004
16-18 Years,7,Theft,Boys,PUDUCHERRY,7,2003
16-18 Years,7,Theft,Boys,PUNJAB,7,2003
16-18 Years,7,Theft,Boys,SIKKIM,7,2008
16-18 Years,7,Theft,Girls,ASSAM,7,2004
16-18 Years,7,Theft,Girls,MADHYA PRADESH,7,2002
16-18 Years,7,Theft,Girls,TAMIL NADU,7,2002
16-18 Years,7,Total IPC Crimes,Boys,CHANDIGARH,7,2002
16-18 Years,7,Total IPC Crimes,Boys,TRIPURA,7,2002
16-18 Years,7,Total IPC Crimes,Boys,UTTARAKHAND,7,2005
16-18 Years,7,Total IPC Crimes,Girls,BIHAR,7,2002
16-18 Years,7,Total IPC Crimes,Girls,HIMACHAL PRADESH,7,2002
16-18 Years,7,Total IPC Crimes,Girls,HIMACHAL PRADESH,7,2004
16-18 Years,7,Total IPC Crimes,Girls,HIMACHAL PRADESH,7,2007
16-18 Years,7,Total IPC Crimes,Girls,HIMACHAL PRADESH,7,2009
16-18 Years,7,Total IPC Crimes,Girls,MEGHALAYA,7,2007
16-18 Years,7,Total IPC Crimes,Girls,ODISHA,7,2006
16-18 Years,7,Total IPC Crimes,Girls,UTTAR PRADESH,7,2002
16-18 Years,7,Total IPC Crimes,Girls,WEST BENGAL,7,2005
16-18 Years,7,Total IPC Crimes,Girls,WEST BENGAL,7,2008
16-18 Years,7,Total IPC Crimes,Girls,WEST BENGAL,7,2009
16-18 Years,8,Burglary,Boys,ANDAMAN & NICOBAR ISLANDS,8,2004
16-18 Years,8,Burglary,Boys,BIHAR,8,2005
16-18 Years,8,Burglary,Boys,CHANDIGARH,8,2006
16-18 Years,8,Burglary,Boys,GOA,8,2004
16-18 Years,8,Burglary,Boys,GOA,8,2007
16-18 Years,8,Burglary,Boys,HIMACHAL PRADESH,8,2004
16-18 Years,8,Burglary,Boys,HIMACHAL PRADESH,8,2008
16-18 Years,8,Burglary,Boys,PUNJAB,8,2007
16-18 Years,8,Burglary,Boys,UTTARAKHAND,8,2008
16-18 Years,8,Burglary,Girls,MAHARASHTRA,8,2005
16-18 Years,8,Cruelty by Husband or Relatives,Girls,DELHI UT,8,2007
16-18 Years,8,Cruelty by Husband or Relatives,Girls,MADHYA PRADESH,8,2005
16-18 Years,8,Cruelty by Husband or Relatives,Girls,RAJASTHAN,8,2004
16-18 Years,8,Cruelty by Husband or Relatives,Girls,TAMIL NADU,8,2001
16-18 Years,8,Cruelty by Husband or Relatives,Girls,UTTAR PRADESH,8,2001
16-18 Years,8,Dacoity,Boys,ANDHRA PRADESH,8,2003
16-18 Years,8,Dacoity,Boys,ANDHRA PRADESH,8,2006
16-18 Years,8,Dacoity,Boys,ASSAM,8,2007
16-18 Years,8,Dacoity,Boys,ASSAM,8,2008
16-18 Years,8,Dacoity,Boys,BIHAR,8,2008
16-18 Years,8,Dacoity,Boys,CHHATTISGARH,8,2007
16-18 Years,8,Dacoity,Boys,GUJARAT,8,2007
16-18 Years,8,Dacoity,Boys,MADHYA PRADESH,8,2005
16-18 Years,8,Dacoity,Boys,MADHYA PRADESH,8,2008
16-18 Years,8,Dacoity,Boys,MADHYA PRADESH,8,2009
16-18 Years,8,Dacoity,Boys,RAJASTHAN,8,2006
16-18 Years,8,Dowry Deaths,Boys,HARYANA,8,2001
16-18 Years,8,Dowry Deaths,Boys,MAHARASHTRA,8,2003
16-18 Years,8,Dowry Deaths,Boys,MAHARASHTRA,8,2010
16-18 Years,8,Dowry Deaths,Girls,JHARKHAND,8,2002
16-18 Years,8,Dowry Deaths,Girls,MADHYA PRADESH,8,2002
16-18 Years,8,Dowry Deaths,Girls,MADHYA PRADESH,8,2004
16-18 Years,8,Dowry Deaths,Girls,MADHYA PRADESH,8,2006
16-18 Years,8,Kidnapping,Boys,CHHATTISGARH,8,2005
16-18 Years,8,Kidnapping,Boys,GUJARAT,8,2005
16-18 Years,8,Kidnapping,Boys,JHARKHAND,8,2006
16-18 Years,8,Kidnapping,Boys,JHARKHAND,8,2008
16-18 Years,8,Kidnapping,Boys,MADHYA PRADESH,8,2002
16-18 Years,8,Kidnapping,Boys,MADHYA PRADESH,8,2006
16-18 Years,8,Kidnapping,Boys,MADHYA PRADESH,8,2008
16-18 Years,8,Kidnapping,Boys,MAHARASHTRA,8,2006
16-18 Years,8,Kidnapping,Boys,RAJASTHAN,8,2006
16-18 Years,8,Kidnapping,Boys,RAJASTHAN,8,2008
16-18 Years,8,Kidnapping,Boys,RAJASTHAN,8,2009
16-18 Years,8,Kidnapping,Boys,WEST BENGAL,8,2008
16-18 Years,8,Kidnapping,Girls,GUJARAT,8,2001
16-18 Years,8,Kidnapping,Girls,JHARKHAND,8,2010
16-18 Years,8,Murder,Boys,KARNATAKA,8,2002
16-18 Years,8,Murder,Boys,KARNATAKA,8,2009
16-18 Years,8,Murder,Boys,KERALA,8,2005
16-18 Years,8,Murder,Boys,KERALA,8,2008
16-18 Years,8,Murder,Boys,ODISHA,8,2008
16-18 Years,8,Murder,Boys,PUNJAB,8,2010
16-18 Years,8,Murder,Boys,UTTAR PRADESH,8,2005
16-18 Years,8,Murder,Girls,MAHARASHTRA,8,2003
16-18 Years,8,Murder,Girls,MAHARASHTRA,8,2004
16-18 Years,8,Rape,Boys,BIHAR,8,2001
16-18 Years,8,Rape,Boys,BIHAR,8,2005
16-18 Years,8,Rape,Boys,KERALA,8,2010
16-18 Years,8,Rape,Boys,MEGHALAYA,8,2008
16-18 Years,8,Rape,Boys,UTTAR PRADESH,8,2006
16-18 Years,8,Rape,Girls,MAHARASHTRA,8,2008
16-18 Years,8,Robbery,Boys,ASSAM,8,2002
16-18 Years,8,Robbery,Boys,ASSAM,8,2007
16-18 Years,8,Robbery,Boys,GUJARAT,8,2010
16-18 Years,8,Robbery,Boys,KERALA,8,2009
16-18 Years,8,Robbery,Boys,ODISHA,8,2009
16-18 Years,8,Robbery,Boys,RAJASTHAN,8,2003
16-18 Years,8,Robbery,Boys,TAMIL NADU,8,2002
16-18 Years,8,Robbery,Girls,JHARKHAND,8,2005
16-18 Years,8,Theft,Boys,D&N HAVELI,8,2009
16-18 Years,8,Theft,Boys,HIMACHAL PRADESH,8,2002
16-18 Years,8,Theft,Boys,ODISHA,8,2001
16-18 Years,8,Theft,Boys,PUDUCHERRY,8,2006
16-18 Years,8,Theft,Boys,TRIPURA,8,2008
16-18 Years,8,Theft,Girls,GUJARAT,8,2002
16-18 Years,8,Theft,Girls,TAMIL NADU,8,2008
16-18 Years,8,Total IPC Crimes,Boys,NAGALAND,8,2009
16-18 Years,8,Total IPC Crimes,Boys,SIKKIM,8,2005
16-18 Years,8,Total IPC Crimes,Girls,BIHAR,8,2003
16-18 Years,8,Total IPC Crimes,Girls,CHHATTISGARH,8,2001
16-18 Years,8,Total IPC Crimes,Girls,KARNATAKA,8,2010
16-18 Years,8,Total IPC Crimes,Girls,KERALA,8,2005
16-18 Years,8,Total IPC Crimes,Girls,MADHYA PRADESH,8,2010
16-18 Years,8,Total IPC Crimes,Girls,NAGALAND,8,2010
16-18 Years,8,Total IPC Crimes,Girls,PUNJAB,8,2003
16-18 Years,8,Total IPC Crimes,Girls,PUNJAB,8,2009
16-18 Years,9,Burglary,Boys,ANDAMAN & NICOBAR ISLANDS,9,2008
16-18 Years,9,Burglary,Boys,ARUNACHAL PRADESH,9,2009
16-18 Years,9,Burglary,Boys,CHANDIGARH,9,2008
16-18 Years,9,Burglary,Boys,HIMACHAL PRADESH,9,2005
16-18 Years,9,Burglary,Boys,JHARKHAND,9,2009
16-18 Years,9,Burglary,Boys,MEGHALAYA,9,2002
16-18 Years,9,Burglary,Boys,ODISHA,9,2001
16-18 Years,9,Burglary,Boys,PUDUCHERRY,9,2004
16-18 Years,9,Burglary,Boys,PUDUCHERRY,9,2008
16-18 Years,9,Burglary,Boys,PUNJAB,9,2009
16-18 Years,9,Burglary,Girls,ANDHRA PRADESH,9,2003
16-18 Years,9,Burglary,Girls,GUJARAT,9,2010
16-18 Years,9,Burglary,Girls,MADHYA PRADESH,9,2003
16-18 Years,9,Cruelty by Husband or Relatives,Boys,BIHAR,9,2009
16-18 Years,9,Cruelty by Husband or Relatives,Boys,MADHYA PRADESH,9,2010
16-18 Years,9,Cruelty by Husband or Relatives,Girls,HARYANA,9,2005
16-18 Years,9,Dacoity,Boys,ARUNACHAL PRADESH,9,2008
16-18 Years,9,Dacoity,Boys,CHHATTISGARH,9,2009
16-18 Years,9,Dacoity,Boys,JHARKHAND,9,2006
16-18 Years,9,Dacoity,Boys,MADHYA PRADESH,9,2001
16-18 Years,9,Dacoity,Boys,WEST BENGAL,9,2003
16-18 Years,9,Dowry Deaths,Boys,MADHYA PRADESH,9,2005
16-18 Years,9,Dowry Deaths,Boys,UTTAR PRADESH,9,2009
16-18 Years,9,Dowry Deaths,Girls,MADHYA PRADESH,9,2001
16-18 Years,9,Kidnapping,Boys,DELHI UT,9,2006
16-18 Years,9,Kidnapping,Boys,DELHI UT,9,2010
16-18 Years,9,Kidnapping,Boys,HARYANA,9,2001
16-18 Years,9,Kidnapping,Boys,JHARKHAND,9,2007
16-18 Years,9,Kidnapping,Boys,UTTAR PRADESH,9,2010
16-18 Years,9,Murder,Boys,ASSAM,9,2009
16-18 Years,9,Murder,Girls,MADHYA PRADESH,9,2008
16-18 Years,9,Murder,Girls,MAHARASHTRA,9,2007
16-18 Years,9,Rape,Boys,GUJARAT,9,2005
16-18 Years,9,Rape,Boys,GUJARAT,9,2008
16-18 Years,9,Rape,Boys,JHARKHAND,9,2008
16-18 Years,9,Rape,Boys,MEGHALAYA,9,2005
16-18 Years,9,Rape,Boys,ODISHA,9,2003
16-18 Years,9,Rape,Boys,ODISHA,9,2004
16-18 Years,9,Rape,Boys,WEST BENGAL,9,2005
16-18 Years,9,Robbery,Boys,ANDHRA PRADESH,9,2006
16-18 Years,9,Robbery,Boys,ASSAM,9,2009
16-18 Years,9,Robbery,Boys,CHHATTISGARH,9,2007
16-18 Years,9,Robbery,Boys,GUJARAT,9,2005
16-18 Years,9,Robbery,Boys,HARYANA,9,2004
16-18 Years,9,Theft,Boys,ARUNACHAL PRADESH,9,2004
16-18 Years,9,Theft,Boys,GOA,9,2001
16-18 Years,9,Theft,Boys,GOA,9,2007
16-18 Years,9,Theft,Boys,HIMACHAL PRADESH,9,2006
16-18 Years,9,Theft,Boys,PUDUCHERRY,9,2005
16-18 Years,9,Theft,Boys,PUDUCHERRY,9,2010
16-18 Years,9,Theft,Boys,PUNJAB,9,2006
16-18 Years,9,Theft,Boys,PUNJAB,9,2008
16-18 Years,9,Theft,Girls,ANDHRA PRADESH,9,2009
16-18 Years,9,Theft,Girls,TAMIL NADU,9,2001
16-18 Years,9,Theft,Girls,TAMIL NADU,9,2003
16-18 Years,9,Theft,Girls,TAMIL NADU,9,2006
16-18 Years,9,Total IPC Crimes,Boys,DELHI UT,9,2010
16-18 Years,9,Total IPC Crimes,Boys,TRIPURA,9,2001
16-18 Years,9,Total IPC Crimes,Girls,ANDAMAN & NICOBAR ISLANDS,9,2007
16-18 Years,9,Total IPC Crimes,Girls,BIHAR,9,2010
16-18 Years,9,Total IPC Crimes,Girls,CHHATTISGARH,9,2003
16-18 Years,9,Total IPC Crimes,Girls,HIMACHAL PRADESH,9,2005
16-18 Years,9,Total IPC Crimes,Girls,KERALA,9,2008
16-18 Years,9,Total IPC Crimes,Girls,SIKKIM,9,2007
16-18 Years,10,Burglary,Boys,ARUNACHAL PRADESH,10,2008
16-18 Years,10,Burglary,Boys,CHANDIGARH,10,2005
16-18 Years,10,Burglary,Boys,CHANDIGARH,10,2010
16-18 Years,10,Burglary,Boys,GOA,10,2008
16-18 Years,10,Burglary,Boys,UTTAR PRADESH,10,2008
16-18 Years,10,Burglary,Boys,UTTAR PRADESH,10,2009
16-18 Years,10,Burglary,Boys,UTTARAKHAND,10,2010
16-18 Years,10,Burglary,Girls,MAHARASHTRA,10,2001
16-18 Years,10,Cruelty by Husband or Relatives,Boys,HARYANA,10,2006
16-18 Years,10,Cruelty by Husband or Relatives,Girls,ANDHRA PRADESH,10,2005
16-18 Years,10,Cruelty by Husband or Relatives,Girls,ANDHRA PRADESH,10,2007
16-18 Years,10,Cruelty by Husband or Relatives,Girls,HARYANA,10,2007
16-18 Years,10,Cruelty by Husband or Relatives,Girls,RAJASTHAN,10,2006
16-18 Years,10,Dacoity,Boys,GUJARAT,10,2009
16-18 Years,10,Dacoity,Boys,HARYANA,10,2001
16-18 Years,10,Dacoity,Boys,KERALA,10,2006
16-18 Years,10,Dacoity,Boys,MADHYA PRADESH,10,2004
16-18 Years,10,Dowry Deaths,Boys,MADHYA PRADESH,10,2001
16-18 Years,10,Dowry Deaths,Girls,MADHYA PRADESH,10,2007
16-18 Years,10,Dowry Deaths,Girls,MADHYA PRADESH,10,2008
16-18 Years,10,Dowry Deaths,Girls,UTTAR PRADESH,10,2007
16-18 Years,10,Kidnapping,Boys,DELHI UT,10,2001
16-18 Years,10,Kidnapping,Boys,DELHI UT,10,2003
16-18 Years,10,Kidnapping,Boys,MADHYA PRADESH,10,2001
16-18 Years,10,Kidnapping,Boys,RAJASTHAN,10,2002
16-18 Years,10,Kidnapping,Girls,RAJASTHAN,10,2010
16-18 Years,10,Murder,Boys,ANDHRA PRADESH,10,2005
16-18 Years,10,Murder,Boys,KARNATAKA,10,2007
16-18 Years,10,Murder,Boys,ODISHA,10,2010
16-18 Years,10,Murder,Boys,TAMIL NADU,10,2004
16-18 Years,10,Rape,Boys,GUJARAT,10,2003
16-18 Years,10,Rape,Boys,GUJARAT,10,2006
16-18 Years,10,Rape,Boys,KARNATAKA,10,2007
16-18 Years,10,Rape,Boys,KERALA,10,2008
16-18 Years,10,Rape,Boys,ODISHA,10,2006
16-18 Years,10,Rape,Boys,ODISHA,10,2009
16-18 Years,10,Rape,Boys,TAMIL NADU,10,2004
16-18 Years,10,Rape,Boys,TRIPURA,10,2009
16-18 Years,10,Rape,Boys,UTTAR PRADESH,10,2002
16-18 Years,10,Rape,Boys,WEST BENGAL,10,2006
16-18 Years,10,Robbery,Boys,GUJARAT,10,2003
16-18 Years,10,Robbery,Boys,HARYANA,10,2003
16-18 Years,10,Robbery,Boys,JHARKHAND,10,2006
16-18 Years,10,Robbery,Boys,JHARKHAND,10,2007
16-18 Years,10,Robbery,Boys,RAJASTHAN,10,2004
16-18 Years,10,Theft,Boys,CHANDIGARH,10,2003
16-18 Years,10,Theft,Boys,HIMACHAL PRADESH,10,2007
16-18 Years,10,Theft,Boys,MEGHALAYA,10,2006
16-18 Years,10,Theft,Boys,PUNJAB,10,2004
16-18 Years,10,Theft,Boys,PUNJAB,10,2007
16-18 Years,10,Theft,Boys,WEST BENGAL,10,2007
16-18 Years,10,Total IPC Crimes,Boys,DAMAN & DIU,10,2008
16-18 Years,10,Total IPC Crimes,Boys,SIKKIM,10,2004
16-18 Years,10,Total IPC Crimes,Girls,KARNATAKA,10,2004
16-18 Years,10,Total IPC Crimes,Girls,PUNJAB,10,2006
16-18 Years,10,Total IPC Crimes,Girls,UTTAR PRADESH,10,2006
16-18 Years,11,Burglary,Boys,KERALA,11,2002
16-18 Years,11,Burglary,Boys,MEGHALAYA,11,2009
16-18 Years,11,Cruelty by Husband or Relatives,Boys,BIHAR,11,2007
16-18 Years,11,Cruelty by Husband or Relatives,Boys,GUJARAT,11,2005
16-18 Years,11,Cruelty by Husband or Relatives,Boys,RAJASTHAN,11,2003
16-18 Years,11,Cruelty by Husband or Relatives,Girls,MADHYA PRADESH,11,2004
16-18 Years,11,Dowry Deaths,Boys,BIHAR,11,2007
16-18 Years,11,Dowry Deaths,Boys,MADHYA PRADESH,11,2002
16-18 Years,11,Kidnapping,Boys,HARYANA,11,2005
16-18 Years,11,Kidnapping,Boys,JHARKHAND,11,2009
16-18 Years,11,Kidnapping,Boys,MADHYA PRADESH,11,2003
16-18 Years,11,Kidnapping,Boys,MAHARASHTRA,11,2001
16-18 Years,11,Kidnapping,Boys,RAJASTHAN,11,2005
16-18 Years,11,Kidnapping,Boys,WEST BENGAL,11,2010
16-18 Years,11,Murder,Boys,ANDHRA PRADESH,11,2009
16-18 Years,11,Murder,Boys,CHHATTISGARH,11,2003
16-18 Years,11,Murder,Boys,HARYANA,11,2005
16-18 Years,11,Murder,Boys,KARNATAKA,11,2004
16-18 Years,11,Murder,Boys,MEGHALAYA,11,2008
16-18 Years,11,Murder,Boys,TAMIL NADU,11,2006
16-18 Years,11,Murder,Boys,WEST BENGAL,11,2008
16-18 Years,11,Murder,Girls,MAHARASHTRA,11,2006
16-18 Years,11,Rape,Boys,DELHI UT,11,2008
16-18 Years,11,Rape,Boys,GUJARAT,11,2004
16-18 Years,11,Rape,Boys,GUJARAT,11,2010
16-18 Years,11,Rape,Boys,HARYANA,11,2003
16-18 Years,11,Rape,Boys,KARNATAKA,11,2006
16-18 Years,11,Robbery,Boys,ANDHRA PRADESH,11,2010
16-18 Years,11,Robbery,Boys,CHHATTISGARH,11,2004
16-18 Years,11,Robbery,Boys,GUJARAT,11,2009
16-18 Years,11,Robbery,Boys,HARYANA,11,2005
16-18 Years,11,Robbery,Boys,KERALA,11,2010
16-18 Years,11,Theft,Boys,ANDAMAN & NICOBAR ISLANDS,11,2008
16-18 Years,11,Theft,Boys,KARNATAKA,11,2003
16-18 Years,11,Theft,Boys,PUDUCHERRY,11,2009
16-18 Years,11,Theft,Boys,SIKKIM,11,2006
16-18 Years,11,Theft,Girls,ASSAM,11,2008
